날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,return,volatility
2023-11-09,2425.93,2437.9,2413.04,2427.08,395030998,7288448335831,1933622735939370,0.002254689009836497,0.018458428894708605
2023-11-10,2406.4,2413.62,2393.64,2409.66,312467956,5825602011829,1923177297058820,-0.007177348913097292,0.018407687860145322
2023-11-13,2431.24,2435.32,2399.04,2403.76,307123090,5934172518663,1918619318859373,-0.0024484782085437695,0.01833276159033497
2023-11-14,2424.93,2442.37,2422.97,2433.25,306963703,6382101015771,1942197247569901,0.012268279695144102,0.01841331706947091
2023-11-15,2482.21,2487.42,2468.43,2486.67,419843260,9328219011281,1984033040962156,0.02195417651289433,0.019080703860251274
2023-11-16,2483.48,2491.98,2472.69,2488.18,407440839,6806413707780,1985488314205202,0.000607237791906412,0.01851257668499904
2023-11-17,2477.43,2481.1,2463.59,2469.85,388973752,8129523115949,1974347791077874,-0.007366830374008315,0.018129522216774215
2023-11-20,2464.72,2499.75,2464.04,2491.2,323806345,6586444840432,1990537959330634,0.008644249650788582,0.01803597071039919
2023-11-21,2504.7,2517.74,2500.91,2510.42,345054695,7713376763040,2005723541732152,0.0077151573538858376,0.01796755988748064
2023-11-22,2493.17,2516.72,2490.43,2511.7,439485471,7755315532472,2006109849579441,0.0005098748416598742,0.017781525416553385
2023-11-23,2515.83,2522.2,2507.3,2514.96,360873812,6577868002160,2009135899576999,0.0012979257076881634,0.016305242386781774
2023-11-24,2517.88,2521.56,2496.63,2496.63,359382702,6537960544304,1995161445843404,-0.007288386296402272,0.016511935504501682
2023-11-27,2501.83,2511.37,2489.18,2495.66,364743731,8376475664368,1994294784796634,-0.0003885237299880995,0.01654293135001421
2023-11-28,2506.14,2522.45,2502.26,2521.76,443089715,8753423571555,2017729235777969,0.010458155357701004,0.016033731715307722
2023-11-29,2518.8,2523.98,2501.44,2519.81,579271100,9428200342491,2015729696100694,-0.0007732694625977032,0.016039245545085307
2023-11-30,2512.11,2535.29,2507.8,2535.29,664284035,11992488473054,2027777361360739,0.006143320329707436,0.01573380912728035
2023-12-01,2520.49,2520.49,2504.06,2505.01,516596238,8837749634076,2004297452965198,-0.011943406868642148,0.016041204174881373
2023-12-04,2522.22,2525.63,2510.52,2514.95,498860818,8772366761173,2012605764241432,0.003968048031744331,0.00992583213084892
2023-12-05,2507.45,2509.74,2492.55,2494.28,427066848,8300521654842,1995841254871312,-0.0082188512694088,0.008504458903673703
2023-12-06,2503.57,2509.67,2495.38,2495.38,390989432,7685319935995,1996748972275817,0.000441009028657513,0.008162959837776746
2023-12-07,2493.14,2499.73,2481.0,2492.07,446877270,8127635646232,1993881026629665,-0.0013264512819690655,0.008185538232698105
2023-12-08,2510.24,2521.58,2507.14,2517.85,431796634,7916793470777,2014785074596234,0.010344813749212367,0.008162057276432851
2023-12-11,2524.79,2528.89,2512.45,2525.36,435003610,8260507908287,2021014751891689,0.002982703497031336,0.008088227237095284
2023-12-12,2535.11,2543.06,2529.74,2535.27,378033628,7732529685587,2029469553428360,0.0039241929863464975,0.007766734790806972
2023-12-13,2531.23,2531.23,2509.89,2510.66,377934427,7513616958089,2010099879260123,-0.009707052897719004,0.006649973683213081
2023-12-14,2547.74,2549.65,2532.16,2544.18,530123485,12960670969677,2036471107001660,0.013351071033114836,0.007244630076256287
2023-12-15,2558.44,2574.23,2555.3,2563.56,465313553,12873295143562,2052134143905219,0.00761738556234226,0.007091956092938194
2023-12-18,2568.77,2573.13,2556.05,2566.86,384828383,10181567999906,2053934297383476,0.0012872723868371239,0.006911556991026476
2023-12-19,2564.81,2570.06,2556.52,2568.55,392497373,8418110713633,2054764998811186,0.0006583919652805026,0.0067570304160827965
2023-12-20,2586.99,2615.38,2584.85,2614.3,570423377,11202542825393,2091168204270216,0.01781160576979235,0.00770897770894638
2023-12-21,2598.37,2610.81,2587.16,2600.02,578334789,9467808991589,2080482827882262,-0.0054622652335234445,0.007888961358162859
2023-12-22,2617.72,2621.37,2599.51,2599.51,465967201,8848287882829,2082855844704432,-0.00019615233728964565,0.007618720387046003
2023-12-26,2609.44,2612.14,2594.65,2602.59,440428129,9582765574870,2085608165140366,0.0011848386811359468,0.007600331865998741
2023-12-27,2599.35,2613.5,2590.08,2613.5,349733378,10359763878782,2093997127111758,0.004191977991155005,0.007364323453491296
2023-12-28,2616.27,2655.28,2611.72,2655.28,460086621,9418929602384,2126372515851046,0.015986225368280094,0.007982043286051491
2024-01-02,2645.47,2675.8,2641.88,2669.81,409871688,9628190129018,2147223894556881,0.0054721159350425985,0.007967989930203433
2024-01-03,2643.54,2643.72,2607.31,2607.31,463131608,10121578328315,2096573473823721,-0.023409905573804846,0.009361568255499577
2024-01-04,2592.44,2602.64,2580.09,2587.02,770176172,8992273956601,2081862659594752,-0.007781966854727651,0.009600190263801043
2024-01-05,2586.89,2592.29,2572.6,2578.08,522289892,8384472928787,2075148802709824,-0.0034557135236681358,0.009404597060547288
2024-01-08,2584.23,2591.68,2566.34,2567.82,320143990,6763632029996,2067290656237408,-0.00397970582759255,0.009487225094793147
2024-01-09,2598.31,2599.37,2556.0,2561.24,791214273,8896714487368,2061575745648289,-0.002562484909378493,0.00951043003083344
2024-01-10,2563.97,2568.19,2539.82,2541.98,570021066,8795834820834,2045533566125824,-0.007519795099248716,0.009466208291425337
2024-01-11,2543.03,2557.3,2540.27,2540.27,788422596,13669889824902,2043896294511727,-0.0006727039551845948,0.009451426427359138
2024-01-12,2536.55,2543.83,2517.76,2525.05,790177187,8368765827550,2047248114238733,-0.00599148909367897,0.009513212158343642
2024-01-15,2525.69,2536.06,2515.84,2525.99,802102006,8182706743844,2047779701417268,0.00037226985604221774,0.00924394122916395
2024-01-16,2516.27,2524.35,2491.13,2497.59,659578602,8828509480164,2024555060865416,-0.011243116560239574,0.009056674738162511
2024-01-17,2501.23,2503.91,2435.34,2435.9,965595357,11281597951689,1975074608228092,-0.024699810617435203,0.010262605344667348
2024-01-18,2439.96,2453.97,2429.12,2440.04,571507487,8300177532644,1978349880698514,0.0016995771583396824,0.010271025281778128
2024-01-19,2468.43,2479.0,2455.5,2472.74,518806918,9174537029762,2005853267137231,0.013401419648858104,0.010854622062355972
2024-01-22,2489.57,2490.69,2464.35,2464.35,388045571,8419915774574,1999139797919650,-0.003392997241925877,0.009820122254208617
2024-01-23,2478.32,2482.84,2464.24,2478.61,472284165,8029400288499,2010744285970351,0.0057865157140828405,0.009986548727729676
2024-01-24,2476.22,2476.22,2454.34,2469.69,395463694,7446526589060,2003932327419686,-0.003598791258003553,0.009977073244735107
2024-01-25,2467.73,2474.01,2452.36,2470.34,357233504,8124338284896,2003599594512515,0.00026319092679649714,0.009961221800633965
2024-01-26,2458.05,2502.61,2453.45,2478.56,292662412,7144493302087,2009937343154269,0.0033274771893747612,0.009932228962898793
2024-01-29,2490.93,2516.92,2483.81,2500.65,427439639,8958520572993,2034462573480314,0.00891243302562783,0.009344069059753919
2024-01-30,2523.68,2528.54,2498.81,2498.81,481808939,8734431084623,2032788176215422,-0.000735808689740769,0.009150550684362652
2024-01-31,2487.9,2502.45,2486.97,2497.09,454574443,9000429911787,2030032668710527,-0.0006883276439584307,0.007833414407019448
2024-02-01,2491.93,2542.46,2491.93,2542.46,751074606,13462481624148,2067112301934090,0.018169148889307207,0.008921348401148875
2024-02-02,2559.4,2615.34,2559.39,2615.31,596121129,14368149719486,2126219526202082,0.028653351478489242,0.01105743546498495
2024-02-05,2612.77,2612.77,2562.5,2591.31,511677820,12476233311073,2107741572677307,-0.009176732395012488,0.011234697619737617
2024-02-06,2584.2,2599.18,2563.87,2576.2,411617635,10386506269960,2095645930554876,-0.005831027549772161,0.011305374251895034
2024-02-07,2592.59,2625.24,2588.09,2609.58,518182343,11491680255121,2123763208093908,0.012957068550578432,0.011480845447374195
2024-02-08,2620.26,2629.51,2610.21,2620.32,430009355,12493447627224,2132384707693318,0.004115604809969531,0.011485808824228672
2024-02-13,2644.17,2656.87,2640.96,2649.64,559385295,13294428567621,2157419255239933,0.011189473041460563,0.01152937881774749
2024-02-14,2609.6,2627.31,2601.99,2620.42,543525036,10107666432067,2134335214502237,-0.01102791322594765,0.011914149420582741
2024-02-15,2643.81,2643.86,2613.8,2613.8,621363093,10691023734593,2128007409746468,-0.0025263125758465677,0.011562128271317931
2024-02-16,2635.63,2648.76,2625.01,2648.76,593841761,10221803977167,2156678843913596,0.013375162598515677,0.009889178132314113
2024-02-19,2653.12,2683.39,2653.12,2680.26,422699048,9820891305363,2182000859841736,0.011892357178453272,0.010013037059961418
2024-02-20,2671.55,2673.84,2643.93,2657.79,612668186,9999238286778,2164246683674156,-0.008383515032123867,0.010205809845756213
2024-02-21,2656.92,2670.95,2644.04,2653.31,562144348,9150151196628,2160613141082502,-0.0016856109775414962,0.010150664602571387
2024-02-22,2671.69,2671.69,2653.99,2664.27,456396847,10278918996172,2169296821127555,0.004130689591491432,0.010139921770010003
2024-02-23,2681.03,2694.8,2665.21,2667.7,415376166,10282074497042,2172012827862754,0.0012874070570925156,0.010013735826525882
2024-02-26,2657.35,2659.6,2629.78,2647.08,531661427,10950640820454,2154285533222444,-0.007729504816883392,0.010321725619024256
2024-02-27,2654.76,2654.76,2619.38,2625.05,574301706,12634501574691,2138605308580859,-0.008322377865421449,0.010655954315449523
2024-02-28,2629.11,2657.32,2623.15,2652.29,421552569,10266442750037,2160300898648426,0.010376945201043597,0.010704159820224856
2024-02-29,2643.48,2647.56,2628.62,2642.36,496064469,12975398337140,2154501763495998,-0.003743934486801881,0.010780307856873261
2024-03-04,2664.52,2682.8,2662.32,2674.27,404014324,12680157695305,2180068721681928,0.012076325708835878,0.010936427377057247
2024-03-05,2660.8,2684.83,2649.35,2649.4,457237152,12207053152140,2159737907605954,-0.009299734133053073,0.010718569761381823
2024-03-06,2638.84,2649.78,2630.16,2641.49,378993989,10533005950271,2152385363230447,-0.002985581641126389,0.008749843476031425
2024-03-07,2653.98,2660.26,2633.57,2647.62,462910823,10871921043030,2157093122013549,0.002320659930569624,0.008450816465350623
2024-03-08,2676.79,2688.0,2668.38,2680.35,454259855,11479440624975,2183434413990576,0.012362045912933217,0.00864144267230453
2024-03-11,2665.58,2677.21,2658.74,2659.84,391384816,8856058910332,2165991239911813,-0.007651985748129864,0.008496019277632242
2024-03-12,2673.47,2686.14,2659.72,2681.81,403969278,9731030845026,2183694627398137,0.008259895332050071,0.008625848830949646
2024-03-13,2694.71,2701.45,2679.54,2693.57,498759769,10957571435594,2193638398555053,0.004385098124028319,0.008340396974177556
2024-03-14,2698.37,2718.76,2696.31,2718.76,609288045,14142602900461,2214176883564676,0.009351901008698427,0.008052095033577298
2024-03-15,2701.91,2705.59,2666.84,2666.84,584947718,13235768120641,2171246910784166,-0.01909694125262995,0.009286643631770066
2024-03-18,2678.52,2688.07,2665.28,2685.84,408182483,9523805666900,2186414425213829,0.007124536905101175,0.008948918361241244
2024-03-19,2673.57,2673.57,2645.14,2656.17,695865617,10702804612977,2162284635365968,-0.011046823340184142,0.008913391002361376
2024-03-20,2680.7,2692.52,2674.09,2690.14,720451805,12739395278981,2190991693310006,0.01278909105968351,0.009170595517896018
2024-03-21,2731.18,2755.45,2724.25,2754.86,825226939,14013557214292,2244169943853590,0.02405822745284647,0.010531909963311254
2024-03-22,2751.15,2763.06,2738.18,2748.56,509545275,11532687277699,2240018470676891,-0.0022868675722178544,0.010559133212368569
2024-03-25,2756.59,2763.63,2731.7,2737.57,489620187,9979717463873,2230450709812806,-0.00399845737404303,0.010633559839358988
2024-03-26,2756.42,2779.4,2752.27,2757.09,448300913,12188273305400,2248074960180936,0.007130411277154636,0.01048407215720443
2024-03-27,2745.0,2762.03,2745.0,2755.11,510644016,12461944297042,2246759368908432,-0.0007181484826392914,0.010221171602341431
2024-03-28,2753.22,2756.86,2742.68,2745.82,419277948,11925008942773,2239561710047378,-0.003371916184834678,0.01012329370800668
2024-03-29,2757.27,2757.55,2739.12,2746.63,495495575,11190102648960,2240537707931380,0.00029499384519016125,0.010047237987627841
2024-04-01,2766.24,2769.87,2747.4,2747.86,397600506,10066834746484,2241082877779755,0.0004478215121803686,0.009765018092288916
2024-04-02,2744.15,2760.33,2737.19,2753.16,630392908,13116888253006,2247045532300401,0.0019287736638693431,0.00943445728751153
2024-04-03,2730.68,2732.29,2706.97,2706.97,640806255,13257039663440,2209038426589524,-0.016777085240233025,0.010281340840684192
2024-04-04,2738.24,2746.39,2727.1,2742.0,477952756,11978193544511,2238039850882680,0.01294066797932758,0.010607254323003851
2024-04-05,2713.96,2730.47,2705.31,2714.21,621030559,11293864180906,2215451533029409,-0.010134938001458815,0.010621787459490125
2024-04-08,2718.76,2725.58,2706.74,2717.65,620652526,10560913230739,2218358194498119,0.0012674037749473843,0.010439159795210491
2024-04-09,2733.23,2741.23,2703.96,2705.16,470183666,10037704753832,2207593683288588,-0.0045958824719887215,0.010372444648592367
2024-04-11,2665.4,2718.07,2661.92,2706.96,561333352,12789892903761,2209845127261173,0.0006653950228452388,0.010332094845039093
2024-04-12,2710.89,2712.45,2678.21,2681.82,514575252,11903471260891,2189191729846839,-0.009287170848479409,0.010313113247788079
2024-04-15,2661.36,2673.26,2641.16,2670.43,561950019,10506647345531,2179146668534823,-0.0042471157646674085,0.009408772198465394
2024-04-16,2644.17,2647.6,2601.45,2609.63,570212078,12257738700180,2129095533863437,-0.0227678688450923,0.010541744551596984
2024-04-17,2619.15,2626.63,2584.18,2584.18,414348111,9779317782734,2108636206256260,-0.009752340370090873,0.010483114704409834
2024-04-18,2595.46,2642.03,2593.26,2634.7,478786204,10571079673653,2148591606593171,0.019549721768607364,0.011055415102564376
2024-04-19,2600.69,2609.9,2553.55,2591.86,809473426,14044807236711,2113960517731474,-0.01625991573993235,0.009860308490127749
2024-04-22,2615.72,2629.44,2604.37,2629.44,401892185,11021071197748,2143157215871340,0.014499239928082552,0.010609995350327852
2024-04-23,2632.15,2641.78,2619.72,2623.02,430275765,9948338030037,2137640962658347,-0.0024415845198978436,0.010601499599268921
2024-04-24,2662.84,2677.85,2662.84,2675.75,325739636,10227694656817,2180629130374121,0.020102782289117105,0.011549236548971055
2024-04-25,2646.8,2656.51,2628.62,2628.62,334062359,8987958983331,2142440794883830,-0.017613753153321587,0.012099042821061917
2024-04-26,2650.94,2662.1,2641.35,2656.33,450520678,10148866094724,2164477450575646,0.01054165303467225,0.012428336319616436
2024-04-29,2675.46,2687.44,2665.21,2687.44,470546033,10491387518238,2189691725743463,0.011711647272740988,0.012776391410570858
2024-04-30,2693.22,2710.23,2687.29,2692.06,460083516,11347130197832,2193843858061216,0.0017191081475307346,0.012787189761359567
2024-05-02,2679.04,2692.47,2678.84,2683.65,351087270,9059052787751,2186876849586271,-0.00312400169387006,0.01277728095336483
2024-05-03,2704.31,2705.26,2676.63,2676.63,338612027,7850446650277,2180854242187852,-0.0026158403666648455,0.012250149207925337
2024-05-07,2718.17,2734.36,2716.62,2734.36,532203424,11153672379482,2228259503005163,0.021568165940006656,0.012883592242186095
2024-05-08,2732.11,2745.05,2727.93,2745.05,436315210,10293632989622,2243933670998562,0.003909507160724912,0.012686843168330204
2024-05-09,2743.29,2749.14,2710.25,2712.14,423810541,11102793125978,2216794075957826,-0.011988852662064509,0.012994959168527623
2024-05-10,2737.95,2743.58,2723.21,2727.63,586133434,11566879277171,2226624818720776,0.005711357083336477,0.013008369866258694
2024-05-13,2735.2,2738.38,2713.92,2727.21,625277713,13054660270065,2226373173373837,-0.00015397982864251425,0.013009091939609741
2024-05-14,2732.98,2735.82,2722.74,2730.34,443295551,9491099959143,2228236340852444,0.0011476930636071803,0.012805548854823313
2024-05-16,2770.27,2773.46,2748.22,2753.0,521841311,13253185991139,2246492512784154,0.00829933268384142,0.012843531502511208
2024-05-17,2751.47,2752.17,2724.62,2724.62,575936318,11008339216044,2223763413963692,-0.010308754086451155,0.011864101592827435
2024-05-20,2741.24,2756.41,2734.64,2742.14,582071105,12502253995995,2237911831916097,0.006430254494204757,0.011551971739900217
2024-05-21,2733.03,2734.48,2719.74,2724.18,560818982,10490361130914,2223367539795622,-0.006549629121780809,0.011051413136488821
2024-05-22,2723.46,2733.07,2707.87,2723.46,484723878,12378510253371,2223391187575664,-0.00026429971587771384,0.010229248559310504
2024-05-23,2719.03,2734.27,2704.0,2721.81,428079461,11449262184318,2222186906186078,-0.0006058469740697348,0.009849513758184544
2024-05-24,2693.65,2696.99,2681.17,2687.6,501638731,12363444691766,2193712334095006,-0.012568842057307461,0.010326405338927805
2024-05-27,2697.16,2725.08,2693.66,2722.99,556709910,15847767781392,2222058046281292,0.013167882125316277,0.009761641624980718
2024-05-28,2715.52,2730.12,2714.34,2722.85,440956718,11586995502162,2221981776231337,-5.141407056208358e-05,0.008743426603256417
2024-05-29,2719.56,2721.63,2677.07,2677.3,438980914,13076460910800,2184383957054233,-0.016728795196209734,0.009409264079136653
2024-05-30,2666.63,2666.63,2635.44,2635.44,372741998,11132062547655,2150594911810807,-0.01563515482015465,0.00966779328863217
2024-05-31,2657.87,2664.48,2635.77,2636.52,613717789,16353906904146,2151017465412147,0.00040979874328384014,0.009653317872529705
2024-06-03,2657.81,2690.73,2657.81,2682.52,782329142,13995552060921,2188764087625754,0.01744724106018536,0.010475723702145036
2024-06-04,2668.73,2679.47,2659.43,2662.1,773459815,12649033157359,2171834477055724,-0.0076122452022725495,0.010600993241976522
2024-06-05,2681.11,2697.43,2667.63,2689.5,881481171,13624987518166,2194822320470817,0.010292626122234472,0.009637374466154772
2024-06-07,2718.25,2729.63,2705.23,2722.67,783870642,12465269602613,2221091055961770,0.012333147425171997,0.010029325219098023
2024-06-10,2698.71,2718.89,2689.19,2701.17,506891681,11327687402104,2203848894691709,-0.007896660263638222,0.009819168443103455
2024-06-11,2716.72,2718.88,2702.17,2705.32,558892980,11776520079436,2206744123013164,0.0015363712761506942,0.009731839294416454
2024-06-12,2709.65,2730.3,2707.44,2728.17,511008858,11839575564352,2224929133048683,0.008446320583147315,0.009929677749093183
2024-06-13,2764.18,2776.72,2752.61,2754.89,700027275,19135858383663,2247116756582045,0.009794111070790867,0.010164764587005447
2024-06-14,2759.22,2769.16,2750.86,2758.42,644979251,16187046354733,2250826809499794,0.0012813578763581912,0.010001050916327477
2024-06-17,2754.83,2759.86,2741.03,2744.1,593985068,12457645927392,2237952930934221,-0.0051913776727257055,0.009782575822144814
2024-06-18,2765.7,2772.35,2759.03,2763.92,561975111,13269477858739,2254082532058439,0.00722276884953188,0.00980984748149314
2024-06-19,2786.16,2799.32,2786.16,2797.33,646706151,14069563614982,2280984107505914,0.012087904136154348,0.00999428501284065
2024-06-20,2802.1,2812.62,2796.37,2807.63,758165860,13576969980405,2289946832082912,0.0036820825572958515,0.009999208941350687
2024-06-21,2794.87,2797.0,2777.33,2784.26,631143373,14492984699807,2270593310209150,-0.008323746362590478,0.01023379777336779
2024-06-24,2772.85,2782.9,2758.09,2764.73,594166310,11082706901587,2257243669014962,-0.007014431123530174,0.009911198676697378
2024-06-25,2765.76,2780.42,2765.76,2774.39,714242157,11767747562752,2265008233505110,0.003494012073511632,0.009538937011200484
2024-06-26,2767.43,2792.07,2762.98,2792.05,535034373,11325142857725,2279120474336608,0.006365363196955132,0.009610113570342539
2024-06-27,2767.62,2784.33,2761.55,2784.06,397169222,10271109212108,2273422810716470,-0.0028616966028546242,0.00869788758185458
2024-06-28,2792.79,2797.82,2782.4,2797.82,610550442,11020137988129,2283888693661471,0.004942422217911968,0.007657784742864798
2024-07-01,2792.96,2805.95,2783.98,2804.31,459218341,9945336827186,2289631234045977,0.002319663166322261,0.007635374264374234
2024-07-02,2798.65,2805.42,2776.62,2780.86,538842197,11648477198292,2270445338129264,-0.00836212829537386,0.007257670254186727
2024-07-03,2797.14,2799.7,2774.71,2794.01,340337982,10243957490730,2281636129094657,0.004728752975698303,0.00693015031492276
2024-07-04,2817.06,2824.94,2808.88,2824.94,393738620,13067110367346,2307278993396211,0.011070110701106861,0.006978506694240093
2024-07-05,2836.21,2871.96,2836.21,2862.23,378159145,13142275173526,2338315470421830,0.013200280359936922,0.007045301331239011
2024-07-08,2862.58,2868.99,2855.53,2857.76,425055594,9938577085762,2335361801343077,-0.001561719358681768,0.006685251783843963
2024-07-09,2872.63,2875.37,2854.13,2867.38,456429222,11241863704494,2339688644048581,0.0033662728850567536,0.006678949651732274
2024-07-10,2863.05,2871.56,2858.87,2867.99,472472909,11841458957088,2340811915381735,0.0002127377606035985,0.006574248816419263
2024-07-11,2888.76,2896.43,2879.28,2891.35,462216873,14649701388722,2363627178724968,0.008145077214355645,0.006488028391382417
2024-07-12,2867.75,2872.25,2844.88,2857.0,408178316,14085702513511,2329431205423023,-0.011880263544710945,0.007236118095198227
2024-07-15,2869.15,2872.9,2848.93,2860.92,424457898,12165673099287,2334446313431494,0.0013720686034301988,0.007049641403091265
2024-07-16,2861.71,2872.21,2857.07,2866.09,677904823,12660325755248,2338465518826864,0.0018071109992590095,0.006946181453425468
2024-07-17,2865.9,2868.58,2841.33,2843.29,549094120,13923509175223,2320318934867633,-0.007955088639924113,0.006834729990380504
2024-07-18,2805.64,2824.35,2799.02,2824.35,658374570,15548196201712,2304940336748129,-0.0066612972999589015,0.006997536995783922
2024-07-19,2800.21,2802.68,2776.99,2795.46,426207952,9585234666046,2280949590315269,-0.010228902225290715,0.007133055480079259
2024-07-22,2790.99,2795.12,2752.63,2763.51,463878258,10499644345892,2255636583508568,-0.01142924599171502,0.007430966345245497
2024-07-23,2788.83,2796.92,2765.81,2774.29,423403234,11526841676052,2265131154015696,0.0039008362553418774,0.007441571301512172
2024-07-24,2755.5,2778.31,2748.65,2758.71,469221275,11053910300885,2251624859143664,-0.005615851262845584,0.007386305433388351
2024-07-25,2721.29,2725.15,2703.86,2710.65,440318335,13673708697212,2212260228637285,-0.017421185989103583,0.008286234694615422
2024-07-26,2724.99,2738.4,2715.75,2731.9,516467609,12971731709664,2228963595217386,0.007839448102853641,0.00842530226779734
2024-07-29,2748.32,2776.86,2742.69,2765.53,456515695,10963602971959,2257406067431641,0.012310113840184433,0.00892373379433468
2024-07-30,2744.4,2754.53,2732.82,2738.19,392868090,10199651173207,2235428827339088,-0.009885989304039389,0.008999161131094226
2024-07-31,2745.58,2770.7,2733.63,2770.69,557090057,12197991898146,2262832341048634,0.011869154441437546,0.009361642044560815
2024-08-01,2787.27,2794.11,2772.97,2777.68,480833975,10904975425060,2268412040496396,0.002522837271582201,0.008999652039364524
2024-08-02,2719.39,2725.05,2666.4,2676.19,531785136,13102123147549,2189768948287380,-0.036537686126551616,0.011461368792031992
2024-08-05,2611.3,2611.3,2386.96,2441.55,763777757,18781701096636,1997745882924562,-0.08767688392827111,0.022056139827704158
2024-08-06,2533.34,2578.77,2491.47,2522.15,567266430,15535848582551,2063686210909231,0.03301181626425831,0.023761924921832024
2024-08-07,2515.27,2594.83,2510.82,2568.41,476990686,13081659609896,2102251051407106,0.018341494359970456,0.024354402896028395
2024-08-08,2530.21,2570.34,2518.52,2556.73,495299005,11463675279196,2092077568084577,-0.004547560553026853,0.024152653160059854
2024-08-09,2603.08,2603.08,2575.9,2588.43,475012051,9721686771659,2118139215572282,0.01239864983787875,0.024441671399871225
2024-08-12,2602.16,2622.86,2602.01,2618.3,293083794,7601221663229,2142430302010892,0.011539813709468882,0.024677675336889766
2024-08-13,2624.5,2636.12,2607.52,2621.5,378532151,8965946240835,2145433739879246,0.0012221670549592556,0.02467062546884212
2024-08-14,2649.11,2653.71,2632.44,2644.5,328748140,8867077142812,2164754882564239,0.008773602899103672,0.0248179788787606
2024-08-16,2695.49,2699.61,2680.74,2697.23,385851899,11192930297117,2208881287865466,0.019939497069389356,0.025336509821497776
2024-08-19,2697.97,2699.84,2664.28,2674.36,395636824,9262568374795,2189820559401236,-0.008479069267359418,0.02530954595568607
2024-08-20,2699.74,2706.05,2686.06,2696.63,484188400,8954162720335,2206940381891250,0.008327225953125295,0.02530343523376456
2024-08-21,2687.2,2704.98,2684.61,2701.13,417329635,9378558424607,2210561175693671,0.0016687495132814423,0.025286023588837754
2024-08-22,2710.95,2711.38,2690.35,2707.67,441756204,8946316911575,2215412798846490,0.0024212089014596927,0.025273000849101997
2024-08-23,2690.8,2712.84,2689.54,2701.69,330591762,8285767864758,2210797298505351,-0.0022085409226383357,0.024967750091633937
2024-08-26,2716.88,2718.47,2688.79,2698.01,333687885,9087411201066,2206549658882071,-0.001362110382760351,0.024903149031165642
2024-08-27,2696.24,2700.18,2681.92,2689.25,264056855,8050720479398,2199479583926951,-0.0032468374839234038,0.02473032541090524
2024-08-28,2690.59,2695.51,2671.59,2689.83,280773871,10567478196675,2200592606674385,0.00021567351492057796,0.02464434774835598
2024-08-29,2657.18,2672.9,2649.56,2662.28,288835634,11464719820380,2178258767290179,-0.01024228296955565,0.024551780796951916
2024-08-30,2676.72,2686.51,2668.66,2674.31,278845310,10340760628054,2187461755865038,0.004518683233919685,0.024573876847749233
2024-09-02,2683.8,2686.98,2658.31,2681.0,266992573,8669962668666,2192680031182319,0.002501579846764246,0.023162251376601908
2024-09-03,2683.12,2695.59,2664.63,2664.63,303460408,8978417447396,2178330436205581,-0.006105930622901878,0.010644025353443682
2024-09-04,2589.94,2608.13,2578.07,2580.8,455469305,11370290372994,2109693404841243,-0.031460277787159874,0.011277681195962945
2024-09-05,2598.36,2615.8,2560.65,2575.5,379002653,10189751207176,2103967317605974,-0.002053626782393181,0.010545472902512596
2024-09-06,2576.66,2576.94,2529.31,2544.28,374782188,8685310141898,2079144168315112,-0.012121918074160298,0.01085604098732576
2024-09-09,2498.67,2543.22,2491.3,2535.93,270230978,7454380686929,2071956884756337,-0.0032818714921315495,0.010458144781993447
2024-09-10,2542.69,2544.83,2522.48,2523.43,347650170,8421866699897,2061808623287734,-0.004929158139223122,0.010062030679081228
2024-09-11,2524.86,2526.13,2493.37,2513.37,302560681,9623015977525,2051977998276998,-0.003986637235825818,0.010047221337373268
2024-09-12,2547.5,2572.09,2537.87,2572.09,340478891,11282356523795,2099101129801418,0.023363054385148407,0.011323427704775428
2024-09-13,2571.81,2584.11,2562.91,2575.41,358262872,8422029131843,2101346639321967,0.001290779094043959,0.01019136086713919
2024-09-19,2594.67,2598.68,2550.09,2580.8,385081293,12871058979763,2106110321613510,0.0020928706497218563,0.010125696650381365
2024-09-20,2603.83,2619.55,2591.4,2593.37,495964133,14276592945661,2116582292566161,0.004870582765033937,0.009973352968335824
2024-09-23,2596.47,2603.57,2588.49,2602.01,339140017,9526459225941,2122839424585600,0.003331572432780705,0.010011551382715476
2024-09-24,2612.45,2631.68,2597.81,2631.68,355097005,10338360663397,2146552075310106,0.0114027232793108,0.010405477099236173
2024-09-25,2652.71,2663.36,2596.32,2596.32,454471748,11671496763447,2118800293629689,-0.013436284046692504,0.01075022879273723
2024-09-26,2630.91,2671.57,2630.3,2671.57,324888966,11602405999054,2179114311367054,0.028983330252049022,0.012783973873862228
2024-09-27,2674.58,2681.45,2649.78,2649.78,413004129,11987017925748,2162827763884496,-0.008156252690365573,0.01288792846401069
2024-09-30,2665.24,2668.66,2593.27,2593.27,358915798,10806867445787,2115975531403173,-0.021326298787069153,0.013686324851995621
2024-10-02,2566.55,2591.61,2555.46,2561.69,351004351,9607877432678,2091253055072237,-0.012177675290270584,0.013756288147215003
2024-10-04,2563.7,2585.59,2555.57,2569.71,414328553,10016557160951,2097299169852461,0.003130745718646688,0.013726021198050579
2024-10-07,2579.2,2611.93,2561.46,2610.38,343671145,10378943872137,2129898509102692,0.015826688614668516,0.014263949206052014
2024-10-08,2592.65,2601.96,2581.79,2594.36,318240024,9168276247124,2116186427772118,-0.006137037519441613,0.014264509722523171
